feedback_id,sentence,word_count
FB_04044,"phân chia nhóm , hoạt động nhóm .",8
FB_04045,"cô vui tính , hiểu tâm lý sinh viên nên giảng bài rất dễ hiểu .",16
FB_04046,"thầy có tạo điều kiện cho chúng em thuyết trình về đồ án môn học , nhưng khi chúng em thuyết trình về nội dung doubledot "" giới thiệu về hệ thống nhúng và vai trò cũng như các ngành ứng dụng hệ thống nhúng "" .",47
FB_04047,nhiều khi làm bài tập mình không biết mình đang làm gì luôn .,14
FB_04048,anh dạy rất hay và thú vị .,8
FB_04049,giờ học thực hành bị trùng giờ học môn khác trên trường .,13
FB_04050,tốc độ giảng bài có chút nhanh nên đôi khi không theo kịp .,14
FB_04051,"thưa , em thực sự rất hài lòng về mức độ bài giảng .",14
FB_04052,giáo viên nhiệt tình giúp học sinh những phần học sinh không hiểu giáo viên dạy dễ hiểu .,19
FB_04053,thầy dạy rất dễ hiểu và rất quý sinh viên .,11
FB_04054,"giảng hay , trọng tâm .",6
FB_04055,"đúng là anh văn rất cần thiết chúng nhưng đó không phải là những gì sinh viên chúng em cần cho một môn ngoại ngữ , chúng em cần là cảm giác thích thú khi học tiếng anh .",39
FB_04056,"giảng viên giảng dạy nhiệt tình , phương pháp dạy hay , chỉ dẫn hiệu quả , bài tập làm nhiều .",22
FB_04057,nhiều khi cô giảng hơi nhanh .,7
FB_04058,"giảng viên nhiệt tình , có kiến thức sâu về môn học .",13
FB_04059,nhất là những bạn nhỏ đến lớn chưa chơi game bao giờ .,13
FB_04060,giảng viên cần cải thiện thêm cách truyền đạt .,10
FB_04061,"tận tâm giúp đỡ học sinh , giải đáp thắc mắc .",12
FB_04062,giảng dạy nhiệt tình .,5
FB_04063,cần mở lớp thực hành phù hợp với lý thuyết .,11
FB_04064,em nghĩ nên bỏ môn này .,7
FB_04065,xinh .,2
FB_04066,giảng viên có trình độ chuyên môn rất tốt .,10
FB_04067,"thầy nên tập trung giảng giải thực hành , không nên tập trung vào việc cài đặt phần mềm .",20
FB_04068,nên thực hành theo hình thức 2 .,8
FB_04069,"không biết thầy nào dạy chính thức , thầy nào dạy cũng nhiệt tình .",15
FB_04070,thầy dạy có tâm huyết .,6
FB_04071,"cô giúp tụi em tìm ra , phát hiện lỗi và sửa lỗi trong quá trình thực hành .",19
FB_04072,không hài lòng gì cả .,6
FB_04073,em không ý kiến .,5
FB_04074,đừng dư quá nhiều .,5
FB_04075,các dụng cụ thực hành không được cung cấp đầy đủ .,12
FB_04076,cố rất nhiệt tình .,5
FB_04077,"thầy dạy hay , dễ hiểu , tìm nhiều bài tập và cách giảng hay cho học sinh hiểu và rất nhiệt tình .",24
FB_04078,cô hơi nóng tính .,5
FB_04079,thực tế với hiện trạng .,6
FB_04080,thầy tiết lộ đệ thi để sinh viên chuẩn bị trước .,12
FB_04081,"dạy dễ hiểu , sử dụng giờ lên lớp hiệu quả .",12
FB_04082,cần thay đổi phòng học để chất lượng được nâng cao hơn .,13
FB_04083,thầy không dạy thiếu micro nên nhiều lúc em phải đi mượn cho bằng được !,16
FB_04084,"thầy dạy nhiệt tình , rất thương sinh viên .",10
FB_04085,giảng viên không tâm huyết trong việc dạy học .,10
FB_04086,máy chiếu và dàn loa không đáp ứng được .,10
FB_04087,"nhiệt tình , giảng dạy hiệu quả .",8
FB_04088,cô đẹp colonlove .,4
FB_04089,"giảng dạy rất tận tình , giải đáp mọi thắc mắc của sinh viên .",15
FB_04090,giảng viên dạy kỹ .,5
FB_04091,cô có thể giảng chậm lại sinh viên sẽ dễ tiếp thu bài học hơn .,16
FB_04092,"cô vui tính , quan tâm tới học sinh .",10
FB_04093,kiến thức môn anh văn được đáp ứng nhưng không thực tế .,13
FB_04094,"thầy khá vui tính , kiến thức môn học rất hấp dẫn và thu hút .",16
FB_04095,"tậm tâm , nhiệt tình , năng động , công bằng .",12
FB_04096,giảng viên rất có tâm huyết và giảng bài hay .,11
FB_04097,thầy cho bài tập nhưng không kiểm tra có làm hay không dẫn đến sinh viên hơi lười .,19
FB_04098,giảng viên dạy dễ hiểu nhiệt tình .,8
FB_04099,"không nhiệt tình , chưa cập nhật cái mới trong bài giảng .",13
FB_04100,"nhiệt tình , dễ chịu .",6
FB_04101,khả năng truyền tải kiến thức .,7
FB_04102,"máy chiếu phòng học quà mờ , đề nghị nên thay đổi .",13
FB_04103,"giảng viên nhiệt tình , có chăm lo kiến thức cho học sinh , dạy kiến thức nhanh chóng nắm bắt .",22
FB_04104,cần thêm phần dạy lập trình căn bản bằng ngôn ngữ c .,13
FB_04105,qua môn học này tôi còn không biết được mình học được những gì .,15
FB_04106,"nhiệt tình , giúp đỡ sinh viên hết mức .",10
FB_04107,thầy dạy thú vị nói chung là ok .,9
FB_04108,"nên chia thành nhiều phần để đánh giá sinh viên chứ không tập trung vào cuối kỳ doubledot 50% giành cho kiến thức cơ bản, một hình thức nào đó để buộc sinh phải có kiến thức về dotnet nắm về nguyên lý của nó , về cách tổ chức , cách thiết kế và sử dụng .",58
FB_04109,"giảng viên giảng dễ hiệu , tận tình .",9
FB_04110,cách giảng dạy có hiệu quả giúp sinh viên hiểu được vấn đề về chiều sâu hơn .,18
FB_04111,thêm nhiều thời gian .,5
FB_04112,nghỉ học nhưng không thông báo cho sinh viên biết .,11
FB_04113,nhiệt tình và đưa nhiều ví dụ .,8
FB_04114,nội dung giảng dạy lan man không sát môn học mật mã .,13
FB_04115,hoặc có thể cho cùng một giảng viên phụ trách lý thuyết và thực hành cho mỗi lớp .,19
FB_04116,đôi khi giảng nhanh làm sinh viên chưa kịp tiếp thu .,12
FB_04117,thầy chưa chú trọng đến nội dung cũng như cách truyền đạt cho sinh viên .,16
FB_04118,listening .,2
FB_04119,nội dung thực hành nên bám sát với lý thuyết .,11
FB_04120,chưa tìm ra .,4
FB_04121,vui vẻ giảng dạy nhiệt tình .,7
FB_04122,"các khoa khác đều có điểm thi giữa kỳ môn vậy rồi mà sao giờ này , gần thi cuối kỳ rồi mà khoa wzjwz12 chưa có điểm .",29
FB_04123,"nhiệt tình , luôn đảm bảo giờ giấc sinh hoạt ở lớp .",13
FB_04124,"đảm bảo giờ lên lớp , tài liệu đầy đủ .",11
FB_04125,nên tạo động lực để sinh viên tham gia năng nổ đóng góp buổi học .,16
FB_04126,bài về nhà quá khó .,6
FB_04127,"học lý thuyết thầy nhiệt tình giảng , nhưng khả năng truyền đạt chưa cao , sinh viên chú ý nghe thì cũng hiểu bài rất ít .",28
FB_04128,giảng viên giải thích một số ví dụ mẫu chưa rõ ràng .,13
FB_04129,mong thầy giảng bài kỹ hơn .,7
FB_04130,cô nên giảng bài nhiều hơn .,7
FB_04131,có buổi hướng dẫn cho sinh viên trước khi làm đồ án .,13
FB_04132,"không ý kiến , phương pháp của thấy rất hài lòng ạ .",13
FB_04133,"tác phong làm việc nghiêm túc , chuyên nghiệp .",10
FB_04134,tìm mọi cách hướng dẫn học hiệu quả nhất cho lớp và cung cấp đủ mọi tài liệu cho các bạn tham khảo và làm bàu tập tại lớp cũng như ở nhà .,34
FB_04135,cô dạy tốt nhưng mình bỏ thi nên mình điểm thấp .,12
FB_04136,"giáo viên tận tâm , nhiệt tình , dễ tính .",11
FB_04137,"giảng viên rất vui vẻ , phương pháp của thầy giúp sinh viên chủ động học tập .",18
FB_04138,"thầy nên dạy kỹ , và chậm hơn để sinh viên dễ tiếp thu .",15
FB_04139,cô làm việc rất có trách nhiệm .,8
FB_04140,thầy dạy rất tận tình .,6
FB_04141,thầy nên giảnh nhiều hơn và bài tập ít lại nhưng chất lượng hơn .,15
FB_04142,giảng viên đúng giờ .,5
FB_04143,giảng viên cho bài tập về nhà để không quên bài .,12
FB_04144,hầu như không có vấn đề gì không hài lòng .,11
FB_04145,"giảng viên hoàn toàn không trả lời thích đáng các câu hỏi , thắc mắc được đặt ra của sinh viên .",22
FB_04146,cần làm nhiều bài tập hơn .,7
FB_04147,thầy cô dạy cho về quá sớm .,8
FB_04148,một số phần kiến thức bị bỏ qua do không đủ thời gian .,14
FB_04149,nếu kết thúc thực hành sớm .,7
FB_04150,chúc thầy vui và sống khỏe .,7
FB_04151,lên lớp và giảng dạy hiệu quả .,8
FB_04152,thầy duy giảng dạy rất hiệu quả và nhiệt tình .,11
FB_04153,nâng cao chất lượng máy chiếu và quạt .,9
FB_04154,kiểm tra trên lớp nhiều hơn .,7
FB_04155,cô gọi sinh viên nhiều để giải bài .,9
FB_04156,giảng viên nên làm từng bước chi tiết hơn là chiếu slide rồi nói .,15
FB_04157,"cô dễ chịu , dạy kỹ .",7
FB_04158,"thầy giảng dạy , đưa ra các câu hỏi rất sát với đề tài các nhóm , giúp chúng em có nhiều kiến thức hơn về đề tài của các nhóm .",32
FB_04159,cô dễ gắt lên với sinh viên .,8
FB_04160,"không được tận tâm , nhiệt tình .",8
FB_04161,tạo ra môi trường để sinh viên có cơ hội thực tập khả năng thuyết trình .,17
FB_04162,"giảng dạy nhiệt tình , vui vẻ , hài hước tạo cảm giác hứng thú cho sinh viên trong giờ học .",22
FB_04163,ra thêm những bài tập khó hoặc lạ giúp học sinh kiếm thêm điểm để tăng hứng thú môn học khuyến khích hoạt động phát biểu trong giờ học .,30
FB_04164,thầy ôn rất kỹ .,5
FB_04165,"giảng dạy kỹ , trình bày logic .",8
FB_04166,"giảng dạy rất nhiệt tình , cung cấp tài liệu đầy đủ .",13
FB_04167,mong rằng cô sẽ điều chỉnh để sinh viên có thể dễ dàng theo dõi bài giảng hơn .,19
FB_04168,theo em thì thầy hơi thụ động một tí .,10
FB_04169,hiện tại thực hành môn này chỉ mang tính chất làm quen các thiết bị .,16
FB_04170,"thầy dạy nhiệt tình , mong được học thầy những kỳ sau colonsmilesmile .",14
FB_04171,và thầy lại tiếp tục làm công việc của thầy .,11
FB_04172,chuẩn bị bài giảng hoặc bài tập thật kỹ trước khi lên lớp giảng dạy .,16
FB_04173,"mặc dù em hiểu có thể là do môn học này quá rộng nên việc làm seminar thì hợp , nhưng thầy cũng có thể chọn một vài buổi để dạy cái cốt lõi phổ biến trong bộ framework đó chẳng hạn .",43
FB_04174,giảng bài hơi chậm .,5
FB_04175,"cô dạy không có thể chê được bất kỳ điểm nào , vừa nói chuyện vui mà lại đây hay .",21
FB_04176,"thầy dạy hơi nhanh , ít quan tâm đến việc học sinh có hiểu bài trên lớp hay không mà thầy cho bài tập khá nhiều .",27
FB_04177,"làm debate nhiều , còn học về giáo trình rất ít .",12
FB_04178,nên chỉ có một giảng viên phụ trách một lớp .,11
FB_04179,"thầy giảng bài dễ hiểu , vui tính , sẵn sàng giải đáp thắc mắc của sinh viên .",19
FB_04180,đưa ra các chỉ tiêu tính điểm cụ thể .,10
FB_04181,đồng thời giảng viên nên tổ chức ôn tập ở một hai buổi học để sinh viên cũng cố bài đã qua và hoàn thiện kiến thức .,28
FB_04182,"giảng viên vui tính , hài hước .",8
FB_04183,thầy giảng hơi nhanh .,5
FB_04184,thầy rất nhiệt tình hướng dẫn trong khi thực hành .,11
FB_04185,cô rất thân thiện .,5
FB_04186,"cô vui tính , nhiệt tình .",7
FB_04187,khả năng truyền đạt còn kém .,7
FB_04188,thầy dạy giỏi chu đáo .,6
FB_04189,bài giảng thực hành rất chi tiết .,8
FB_04190,"cô giảng dạy nhiệt tình , giúp sinh viên hiểu rõ kiến thức .",14
FB_04191,"giảng viên thân thiện , hoà đồng , khả năng truyền đạt tốt .",14
FB_04192,cô dạy rất hay và rất thực tế bài học .,11
FB_04193,để học sinh của mình không có gì sau kết thúc môn phải chăng đó không là thất bại !,20
FB_04194,có lịch học bù đã tự sắp .,8
FB_04195,cô rất vui vẻ .,5
FB_04196,học anh văn không nên quá theo một khuôn mẫu .,11
FB_04197,giảng viên nhiệt tình và vui tính .,8
FB_04198,giảng viên nhiệt tình với sinh viên .,8
FB_04199,cô hướng dẫn rất nhiệt tình .,7
FB_04200,kiểm tra với mức độ vừa phải với yêu cầu của môn học !,14
FB_04201,học dễ hiểu .,4
FB_04202,"cô dạy tận tình , đưa nhiều kiến thức cho sinh viên .",13
FB_04203,bài giảng sinh động có hứng thú với sinh viên đến lớp .,13
FB_04204,"cô dễ thương , dễ tính , giảng dễ hiểu .",11
FB_04205,"thầy cực kỳ tận tâm nhiệt tình , giảng bài rất dễ nhớ .",14
FB_04206,các nhóm có cùng đề tài 'abc' cùng vào báo cáo một lượt cho lẹ !,16
FB_04207,"giảng viên giảng bài không tạo được sự hứng thú cho sinh viên khi học , nên thường phải áp dụng phương pháp của các giáo viên dạy môn chính trị như doubledot không cho sử dụng điện thoại , laptop trong lớp , điểm danh hoặc gọi tên để trả lời câu hỏi .",55
FB_04208,"thầy tận tình , có cách giảng giải sinh động và chủ động trong việc tìm hiểu sinh viên .",20
FB_04209,"thầy đưa ra phương pháp làm bài cụ thể , dễ hiểu .",13
FB_04210,thầy giảng rất hay !,5
FB_04211,ân cần giải đáp thắc mắc của sinh viên .,10
FB_04212,"tiết giảng hơi khô khan , nhàm chán .",9
FB_04213,"một số bài thầy giảng còn khó hiểu , ít sát thực hành và ít sửa bài tập về nhà .",21
FB_04214,"phong cách giảng dạy tốt , không buồn ngủ , tiếp thu bài tốt .",15
